account;posts;likes_count;location;type;description;hashatags;date
anarabildina;https://www.instagram.com/p/Bqz0YJlnd8aNgL8emle4XzRjGSGpWzcmq08RIw0/;121;Kazakhstan;photo;🇰🇿❤;;NOVEMBER-30-2018
anarabildina;https://www.instagram.com/p/Bp9tnR9B6mH3v7s-v3xdFiRkMHGelrkcdpfnY40/;93;;photo;"My Glasgow warriors🏈
Thank you for amazing two months!🤗🙌 Gonna miss you all!💕💕💕 #myfirst #mybest";myfirst mybest;NOVEMBER-9-2018
anarabildina;https://www.instagram.com/p/BpZwGSel5yiLCj4zaLjeC0gWC-vHch7zHVJpwE0/;114;Faculty of Education and Humanities SDU;photo;Everything that drowns me  makes me wanna fly🎶🎵;;OCTOBER-26-2018
anarabildina;https://www.instagram.com/p/BmWXRH_l0I6dBsiVvDu46TxNZhtjTZtvRaiIB80/;95;Zhezkazgan;photo;"Long time no see
#selfiebreak";selfiebreak;AUGUST-12-2018
anarabildina;https://www.instagram.com/p/Bku9qvlFBTtvgeYOLDzWaBEdbR3q2KicixVQd80/;99;Mausoleum of Khoja Ahmed Yasawi;photo;"""Түркістан — екі дүние есігі ғой 
Түркістан— ер түріктің бесігі ғой.
Тамаша Түркістандай жерде туған 
Түріктің Тәңірі берген несібі ғой. ...""
(c) Мағжан Жұмабаев";;JULY-2-2018
anarabildina;https://www.instagram.com/p/Bj0O5u8FDExghA6I1-V2p4E5iGCooV9AXp8NUo0/;104;Somewhere Amazing;photo;#жастмайюнивөрс;жастмайюнивөрс;JUNE-10-2018
anarabildina;https://www.instagram.com/p/BjcMagiFi0Jep6QldRrvvBM-RDYIkP6M6z1y7s0/;94;江苏师范大学;photo;"Hey gidi günler💖
#throwbackfall2017";throwbackfall2017;MAY-31-2018
anarabildina;https://www.instagram.com/p/BjX9bS5lob1NenJvLv4HdSVtdLs7OvNNti9v140/;101;East China;photo;"""Lately I been  I been losing sleep
Dreaming about the things that we could be...""
#throwbackfall2017";throwbackfall2017;MAY-30-2018
anarabildina;https://www.instagram.com/p/BiezpOyFe4wFmos7hEuydus5ArRrLDgAlEymMo0/;122;Big Almaty Lake  Kazakhstan;photo;Пай  шіркін  табиғаттың кереметін-ай!😍🙌 #discoveringkazakhstan #бао;discoveringkazakhstan бао;MAY-7-2018
anarabildina;https://www.instagram.com/p/BieytJjFAvqh3VodYmlLBQ6_VlToDuDl_W_NyE0/;118;Almaty  Kazakhstan;photo;İyi ki varsın😌😘 #sistergoals;sistergoals;MAY-7-2018
anarabildina;https://www.instagram.com/p/Biexu9kFOdufqQqm2Cb70NqUZbokz6_U9opv1U0/;118;Көк Төбе/kok Tobe - Алматы/almaty;photo;今天过得特别好🙌😊;;MAY-7-2018
anarabildina;https://www.instagram.com/p/BhjhRxeFZwk-tGIKT0dSRevEH9MUeumEuHyhtA0/;112;Suleyman Demirel University;photo;🐤💜 #nauryzindasdu;nauryzindasdu;APRIL-14-2018
anarabildina;https://www.instagram.com/p/BhMNf2lg0R9vAnw-qbUptf-R7LcZPG44x2QARI0/;65;Казахско-Турецкий Лицей;video;Аты өзгергенмен  заты өзгермейді! КТЛ❤;;APRIL-5-2018
anarabildina;https://www.instagram.com/p/Bg_fJxPAnwwOGhcin0KxhMIOs8XG3Q7Qb23Wxw0/;107;Almaty Arena;photo;"SDU Ice Party-one more reason to love my alma mater💙
#sduiceparty2018";sduiceparty2018;MARCH-31-2018
anarabildina;https://www.instagram.com/p/BgMKK3yh0gJ1JjoPtLJYUvq7KfeHDuZE2MyfNA0/;105;Butakovka  Almaty;photo;"Это был тяжёлый  но незабываемый день. Я снова убедилась  как необъятна наша страна💙
Природа  это как отдельный вид искусства  в ней всё так изящно и гармонично  что просто не налюбоваться🙌😍 Могу с лёгкостью сказать  что она никого не оставит равнодушным!
Спасибо за сегодняшний день!";;MARCH-11-2018
anarabildina;https://www.instagram.com/p/BgMKHBfB4DGRphY0z7srR7s3dllkreYah3VM1I0/;99;Butakovka  Almaty;photo;"Discovering Kazakhstan🌏
w/ @mountain_kings.sdu";;MARCH-11-2018
anarabildina;https://www.instagram.com/p/BgMKBg_hfTUVaSsPi0QrPg_SKjBid4NsSoklUE0/;105;Бутаковка;photo;"""The poetry of Earth is never dead...""💙";;MARCH-11-2018
anarabildina;https://www.instagram.com/p/BgByMErAqulcUHvF-EBrURtYnthcm2HW9KkHWk0/;89;Xuzhou;photo;Мечта #268 - иметь машину времени...💫;268;MARCH-7-2018
anarabildina;https://www.instagram.com/p/Bfi_1Dogn-8F7geUbdUAqbm7P9mgCFwDswms9Q0/;99;Suleyman Demirel University;photo;"Sorry for quality... But take it easy with ""PhilEasy""😉😎
#kvn2018 #leaugueofsdu #phileasy #champions";kvn2018 leaugueofsdu phileasy champions;FEBRUARY-23-2018
anarabildina;https://www.instagram.com/p/Bdkmf7GAxYL9Rmi4OqDknYsd7KGNj_RH_Yv2oM0/;76;江苏师范大学;video;Teachers are those  who do not only give you a lecture  but also guide in a right way. Support and motivate you to achieve your goals. They are always ready to come up with a solution to any problem you faced with. I am very grateful to every teacher  I met here!😊 在中国我认识了很多好老师们。非常感谢他们对我们的帮助。我会想江师大💞🙂;;JANUARY-5-2018
anarabildina;https://www.instagram.com/p/BdXgpBNgF3qf_bTfZ7aznmdKnY25IMpIBuErVE0/;52;徐州;video;"Думаю  2017-ый запомнится многим именно этой песней🙂
Хочу поблагодарить уходящий год за каждое незабываемое событие  за новые знакомства  за бесценный опыт  за все взлёты и падения  за каждую возможность стать более внимательней и разумнее. Пусть наступающий  2018 год будет ещё лучше  полон ярких моментов и новых достижений. Пусть новый год принесёт в каждый дом ещё больше счастья  любви  благополучия  чтобы близкие нам люди были здоровы и мы радовались каждому дню. Келе жатқан жаңа жыл құтты болсын!  Əрбір отбасына бақыт  шаттық  қуаныш  құт-береке алып келсін!✨✨✨
Happy New Year to everyone!";;DECEMBER-31-2017
anarabildina;https://www.instagram.com/p/BdQFm73gVjkV4IbtfZ3K2gIXlN7p8df3UTFNCY0/;89;;photo;"""We keep this love in a photograph 
We make these memories for ourselves...""
国际学生们的太极拳班。我会想你们🤗
#jsnu #internationalfamily";jsnu internationalfamily;DECEMBER-28-2017
anarabildina;https://www.instagram.com/p/BdApo-lAce4LX1EpA6iYCcFwTHo3GFbf2rm5rA0/;89;;photo;W/ cute panda and my first foreign friend in China🐼 #江苏师范大学国际学院;江苏师范大学国际学院;DECEMBER-22-2017
anarabildina;https://www.instagram.com/p/BcvrJj4gUXhMipTxyzT0HpftefAp-669r0ToTk0/;69;江苏师范大学;video;"Баршаңызды еліміздің басты мейрамы  Тәуелсіздік күнімен шын жүректен құттықтаймын! Бұл күн – ата-бабамыз аңсаған арманның жүзеге асқан  елімізге еркіндік сыйлаған Ұлы күн. Еліміздің Көкбайрағы бейбіт аспан астында желбіреп  халқымыз ұлттық қасиетіміз бен ұлттық құндылықтарымызды ұлықтаған  азаттық сүйгіш  рухы биік  намысы берік халық ретінде әлемге таныла бергей!🇰🇿🇰🇿🇰🇿
С днём Независимости Республики Казахстан!
Happy Independence day!";;DECEMBER-16-2017
anarabildina;https://www.instagram.com/p/Bct1N63gOjNKWszzU-tYsq8csrgpQmLurqbPDk0/;97;;photo;Представители шести разных стран мира за одним обеденным столом. Ох  как звучит!😁 #internationalfamily #jsnu #memorableday;internationalfamily jsnu memorableday;DECEMBER-15-2017
anarabildina;https://www.instagram.com/p/BcZnU7dAhSqgPQsyDfYwLT-tF1OrqWGtbmW0jQ0/;101;;photo;我的同学  同桌  真好朋友。🇰🇿和🇰🇷在🇨🇳;;DECEMBER-7-2017
anarabildina;https://www.instagram.com/p/Bb9TsiagupuH9TYJmw2WHHD49ztmK3SVuUEqvI0/;83;Forbidden City;photo;Запретный город или Императорский Дворец - Гугун (故宫) #Beijing2017;Beijing2017;NOVEMBER-26-2017
anarabildina;https://www.instagram.com/p/Bb9NTWRg3UT1E8SQ44TVZ9pk9bI3gvs5F5FrUw0/;100;Tiananmen Square;photo;"Площадь Тяньаньмэнь - ""Врата Небесного Спокойствия"" (天安门广场) #Beijing2017";Beijing2017;NOVEMBER-26-2017
anarabildina;https://www.instagram.com/p/Bb63IMhgRQZDlgf9aEyq2xdN-kx4Nde4W-GDUI0/;102;Beijing  China;photo;Ұлы Қытай қорғаны😍🙌;;NOVEMBER-25-2017
anarabildina;https://www.instagram.com/p/BbEuJ27ALLLJejg-IjLZ5jw7tj9UUjCrT7PM140/;113;;photo;"""Аспанға қараймын  жұлдызды санаймын...""";;NOVEMBER-4-2017
anarabildina;https://www.instagram.com/p/BbD_UjEAl2oVnCsWQdscLMXwVslLfwBgQlQ6dw0/;101;徐州 江苏 中国;photo;;;NOVEMBER-4-2017
anarabildina;https://www.instagram.com/p/Ba_T9R5AWJLPPorle8J1h1pIH-pfS1myXaQWr00/;48;;photo;"Дорогие наши СДУшники  к вашему вниманию хотим представить наших уважаемых гостей SDU Film Festival😉:
1. Талантливый музыкант- Дархан Джуз
2. Казахстанский актёр и продюсер - Ануар Нурпеисов
3. Киносценарист и выпускник Сду- Алишер Утев
4. Доктор искусствоведения- Молдияр Ергебеков
5. Мощный маркетолог- Расул Абдулаев  а также
6. Известная видео фабрика- Qazaq brothers
#sdufilmfestivalvol2 #pandup #3rdnovember #redhall";sdufilmfestivalvol2 pandup 3rdnovember redhall;NOVEMBER-2-2017
anarabildina;https://www.instagram.com/p/BaywkpuAYgf9O3-xPV3OhZ-DPsE7HnEmSUyeZU0/;98;;photo;"A4M
#china #jiangsu #xuzhou #jsnu #cumt";china jiangsu xuzhou jsnu cumt;OCTOBER-28-2017
anarabildina;https://www.instagram.com/p/BayvcD2AxE89H2a21rhbk37RNaIgTo9iOz8B5o0/;88;;photo;Tabi'g'at😌;;OCTOBER-28-2017
anarabildina;https://www.instagram.com/p/Bat5tq6gXf7ZKF7s6n4IqyKcBW39JxSA3DCy0k0/;105;;photo;"#интересныйфакт
В Китае большинство людей не носят с собой наличные. Везде и всё оплачивается через телефон. Очень удобно и надёжно. Ну а мы здесь  всё так же  по старинке🙃";интересныйфакт;OCTOBER-26-2017
anarabildina;https://www.instagram.com/p/BaPFiwzAETwOGh7sqreRNAIK_QCnhKXifEU_kQ0/;98;;photo;"Ещё один незабываемый день в копилку воспоминаний🙃Спасибо нашим друзьям!🇰🇿🇨🇳
#amazingdaywithamazingpeople";amazingdaywithamazingpeople;OCTOBER-14-2017
anarabildina;https://www.instagram.com/p/BZ7n3t0gIak-zXZyqsbcuzx6fINKvP0EpCV0ck0/;100;;photo;"Жергілікті Көк-Төбе. Қала алақандағыдай көрінеді👐🙃
Местный Көк-Төбе. Город видно как на ладони.
📸: @conqueror_a
#yunlongmountain #yunlonglakescenicarea #yesterdayvibes #part2";yunlongmountain yunlonglakescenicarea yesterdayvibes part2;OCTOBER-7-2017
anarabildina;https://www.instagram.com/p/BZ5-OShAYNwMK6LvGR6iVBsFE-2S2v_bi_M8to0/;115;Xuzhou (徐州)  China;photo;Немного солнца вам в ленту🌝;;OCTOBER-6-2017
anarabildina;https://www.instagram.com/p/BZq5IBFg2uEAXY2m0ms3YQouics-0WE7LhNNFo0/;97;;photo;"""Көзіңді жұм осы бір сəтте...""";;SEPTEMBER-30-2017
anarabildina;https://www.instagram.com/p/BZnoeLnApiIFA0XGkE94Oyhji7zl5qqQsWbszs0/;66;Yunlong Park;video;"Вы тоже вспомнили Аватар Аанга?!😄
#wushu #likeit😍";wushu likeit😍;SEPTEMBER-29-2017
anarabildina;https://www.instagram.com/p/BZnoCS5AOsaLqpK0_UmYoGXQjBooW_h61bWjFg0/;80;徐州 江苏 中国;photo;Восточный Китай  провинция Дзянсу  город Сюйчжоу. Yunlong Park (云龙公园);;SEPTEMBER-29-2017
anarabildina;https://www.instagram.com/p/BZnn03NApsaXQXbC4GyEKj9pqQQdwUhARk-fNQ0/;72;徐州 江苏 中国;photo;"#ThrowbackThursday
Если бы не сказали пройти мед. осмотр  я бы ещё не скоро выехала в центр города😅 День был очень тёплым и солнечным☀️ Поэтому решили  так сказать  одной пулей убить двух зайцев.
Это фотографии из одного самых красивейших парков города Сюйчжоу (Xuzhou  徐州). 90% посетителей  как мне показалось  пожилые люди. Кто-то разучивает вальс  кто-то занимается спортивной ходьбой  а некоторые дедушки оттачивают свои навыки У-Шу (что понравилось мне больше всего). В общем  очень своеобразное и уютное место  где царит особая атмосфера.";ThrowbackThursday;SEPTEMBER-29-2017
anarabildina;https://www.instagram.com/p/BZiiE1QA6gj7Gpqsgspf1RZzegtA38Wu1uh46U0/;96;;photo;Sweater Weather🌦;;SEPTEMBER-27-2017
anarabildina;https://www.instagram.com/p/BZXM8cXAFSpNJaEAe5Pig4GSigI8ATWW6GHnQo0/;115;江苏师范大学;photo;"Самый лучший в мире стиль-быть собой🙃
#demalystaryngyzjaqsyoetsin";demalystaryngyzjaqsyoetsin;SEPTEMBER-23-2017
anarabildina;https://www.instagram.com/p/BY0Q-ufA4BT3M5PDflcRQys_o9_xYYU2h8CT880/;110;江苏师范大学;photo;"Какого это быть иностранным студентом? В целом  очень даже хорошо. К тебе относятся с пониманием и уважением. Пытаются помочь изо всех сил. Стараются объяснить то  что тебе не понятно  и проводить туда  куда тебе нужно...
Всё-таки  не зря говорят  что всё зависит от твоего окружения. От людей вокруг тебя. Именно благодаря им ты не заостряешь внимания на проблеме  и чувствуешь себя свободней. Именно благодаря их сопереживанию и помощи  ты не теряешь надежды на лучшее. Благодаря отзывчивости некоторых учителей и студентов  повстречавшихся нам здесь  мы не чувствуем себя чужими. Как говорится  мир не без добрых людей.
Испытывая все эти чувства и переживания на себе  начинаешь больше понимать тех иностранцев  которые приезжают к нам. Ещё раз убеждаешься в том  что очень важно творить добро. Простая улыбка  короткий ответ на вопрос  этого достаточно  чтобы человек почувствовал  что не всё так тяжело  как кажется.
Всем добра и хорошего настроения!
#мысливслух";мысливслух;SEPTEMBER-9-2017
anarabildina;https://www.instagram.com/p/BYa_4AcADUl5KphBYi8Kn5urO9_Af0PCsqJCRs0/;112;Xuzhou;photo;"""I want to break free..."" 👑";;AUGUST-30-2017
anarabildina;https://www.instagram.com/p/BYVYxBhguFP5E3Z3ZpeuU61nbOWFnauYfPTAgg0/;116;徐州 江苏 中国;photo;"""Ni hăo from the other side...""";;AUGUST-28-2017
anarabildina;https://www.instagram.com/p/BYEHZI1Az9mHxO8A7u8YdbeHLeMOgW13tQbuCQ0/;117;;photo;"🇰🇿🔜🇨🇳
The next half a year is going to be exceptional. New place  new surroundings  new folk... #Exchange ahead. Best of luck to everyone!😉🙌";Exchange;AUGUST-21-2017
anarabildina;https://www.instagram.com/p/BXazGA3gMnudx0KGZ37pIzswGnTcXsCnlOCACs0/;109;Expo 2017 Astana International;photo;Main photo of this summer🌐;;AUGUST-5-2017
anarabildina;https://www.instagram.com/p/BVwHTl7AMlxZV9Wr9gah6mKzQemFSbMzHr5LeA0/;106;Astana Expo 2017;photo;"Вчера  в рамках ""EXPO 2017""  в Зоне Творческой Энергии прошел поэтический вечер  где известные деятели культуры  Санжар Мади и Зара Есенаман прочли отрывок из айтыса ""Біржан-Сара"". За ними последовали члены читательского клуба  которые поделились своими авторскими работами. Так же  мы узнали о таком направлении  как Кибер-поэзия. Это произведения  написанные искусственным интеллектом. В кратце  было очень познавательно и интересно.
P.S.: перелистав  можно послушать импровизированное стихотворение на тему ""Мечта""  талантливого актёра  и просто хорошего человека @sanjar.madi";;JUNE-25-2017
anarabildina;https://www.instagram.com/p/BVWjcWrg8IWueoBNnopx8hfVnH42y7GBktpwuo0/;115;Караганда Arista;photo;"Осыдан бір жыл бұрын Қарағанды облысы əкімінің балында. Естен кетпес сәттердің бірі.
#жастүлек2016 #bal_akima_krg";жастүлек2016 bal_akima_krg;JUNE-15-2017
anarabildina;https://www.instagram.com/p/BUmPPM2jjKlQCWTzTTQmzoGoxuj7t0gjtsydo00/;119;;photo;🎼🎶I'm living in beautiful world...;;MAY-27-2017
anarabildina;https://www.instagram.com/p/BUUaLxWjnD0p__T3DJJHnEyKrBb9k3Io6WbZG40/;112;Karaganda;photo;"20 мая - 20 лет
Спасибо всем за тёплые слова и поздравления! Желаю вам вдвойне всего  что пожелали вы мне!❤";;MAY-20-2017
anarabildina;https://www.instagram.com/p/BTdOpAbA8Ftod9Lyrp6DwgTy2k1wLYqGZ-1rPU0/;99;Suleyman Demirel University;photo;"🎉@event_sdu поставил жирную точку в завершении этого учебного года. SDU Awards прошёл на высшем уровне! Это мероприятие ещё раз подтвердило  что СДУ - Самый Дружный Университет😌❤ За что Вам огромное спасибо! 💡@sana_iqclub - достойные номинанты на премию ""Организация года"". Весёлые и интеллигентные ребята  у них есть чему можно научиться😉
🐼@pand.up - обладатели номинации ""Прорыв года"" за дебютный проект - SDU Film Festival 2017! Большое спасибо всем  кто за нас голосовал!
#PandUPonelove #sdukz #sduonelove #proudtobesdudent";PandUPonelove sdukz sduonelove proudtobesdudent;APRIL-29-2017
anarabildina;https://www.instagram.com/p/BSl7Mw8jgdcoxXEZixHlRizSsBEJzOiRF2_YbU0/;105;Suleyman Demirel University;photo;"Жизнь - словно фотография.
Получается лучше  когда улыбаешься! :)
P.S.: Фото было сделано в час ночи  мы улыбались как могли😅
#вчерабыловесело #вунивередочетырёхутра #marchizara😂";вчерабыловесело вунивередочетырёхутра marchizara😂;APRIL-7-2017
anarabildina;https://www.instagram.com/p/BSWoxGkjRFelYKwn5XAVz2RN79JD-okzm1J5GA0/;113;Madeni;photo;"В тёплой и уютной обстановке провели время в этот дождливый весенний день✨
#karkızktl #classmates #ablacık";karkızktl classmates ablacık;APRIL-2-2017
anarabildina;https://www.instagram.com/p/BRwKi5Aj1qlYKhu0PL5F6qXJvnDmpWpRTPJAW40/;80;Suleyman Demirel University;photo;PandUP - это не просто студенческий клуб  а одна большая семья😊🐼 #sdukz #pandup #sdufilmfestival2017;sdukz pandup sdufilmfestival2017;MARCH-18-2017
anarabildina;https://www.instagram.com/p/BRlFni0DKiSNPPcO0nJx_-hcK9umxBymwBaWhw0/;42;;video;"#Repost @pand.up with @repostapp
・・・
Так так так  друзья! #SDUFilmFestival2017 уже близко  а это значит мы можем раскрыть вам наши некоторые карты ♣
Ведущим на нашем концерте станет харизматичный  веселый  всеми известный за свое выступление на Mr. SDU  Алишер Абайдулин🎩 А также мы планируем для вас просто нереально взрывной концерт с танцами  музыкой и короткометражками от наших участников🔥 Но не думайте  что это все 😉 У нас для вас есть еще пару сюрпризов😁 Чтобы все это увидеть берите билеты и приходите 17-го марта в 17:00 в Red Hall🎬 Обещаем вам  что этот вечер вы запомните надолго✨ Всех ждем!🖖🏻 P.S. Видео смотреть до конца😉
@pand.up @sdu_sch @sdugram @sdukz @az4people @caramel_akkent";Repost SDUFilmFestival2017;MARCH-13-2017
anarabildina;https://www.instagram.com/p/BREGYoOjFDqpiMuU78byun41wjgSi4CS2udnZw0/;77;;photo;"""Есть такое твёрдое правило. Встал поутру  умылся  привёл себя в порядок - и сразу же приведи в порядок свою планету"" (с) Антуан де Сент-Экзюпери
А какая любимая цитата из ""Маленького принца"" у @danadoof @botalyok @madyynaa
#планетадобра #littleprince";планетадобра littleprince;FEBRUARY-28-2017
anarabildina;https://www.instagram.com/p/BQ8taPFjk53wwLz9fFDHMasSHEzjgs3JuLhXs80/;103;TimeCafe Almaty;photo;"""Время  проведенное с удовольствием  не считается потерянным!""
Credits to: @eldanaes";;FEBRUARY-26-2017
anarabildina;https://www.instagram.com/p/BQhmWcAgUGuygyfCuKA-Vn0A7I24IHyo8c4mxs0/;38;Suleyman Demirel University;video;"Всем салют!👋 Как поживают студенты Самого Дружного Университета?😁 Спешим сообщить вам о замечательной возможности выиграть денежный приз💰💰💰🤑😏
Если у вас есть интересные идеи  и вы считаете себя хорошим кинематографистом  то приглашаем вас принять участие в грандиозном событии этого года: ""SDU Film Festival 2017""!🎬 Попытать удачу может каждый СДУшник(включая сотрудников)  вне зависимости от возраста и специальности😉
______________________________________________
📌Приз первой категории: 150.000 тг💵😃
📌Приз второй категории: 100.000 тг💵😃
Так же  будут разыгрываться номинации за лучшую актёрскую игру  лучшую съёмку  лучший сюжет  и т.д.📽📽📽
📌Команда должна состоять максимум из 4-х человек (режиссёр  оператор  монтажёр). Количество актёров неограниченно.

Регистрация команд продлится до 20 февраля 2017 года до 12:00.

20 февраля  в 12:00  возле центрального кантина состоится церемония открытия ""SDU Film Festival 2017""  после которой участники смогут ознакомиться с более подробной информацией о конкурсе📝🎬
Не пропусти! Участвуй  и внеси свой вклад в развитие отечественной киноиндустрии!😎✌ ______________________________________________
📥Ссылка на регистрацию участников в био @pand.up
https://instagram.com/p/BQhU-j5DePz/
По всем вопросам обращаться 87021549881

#SDUFilmFestival2017 #pandamania
@pandamaniaup";SDUFilmFestival2017 pandamania;FEBRUARY-15-2017
anarabildina;https://www.instagram.com/p/BQYgKa3A1zpE7Ho4BwLyzgFaVIpwvC_Epgj1dI0/;62;;photo;"Панда внесена в Книгу достижений Гиннеса  как наиболее симпатичное животное на земле.
#challengeaccepted #pandamania #пандомания #нуразвенепрелесть🐼";challengeaccepted pandamania пандомания нуразвенепрелесть🐼;FEBRUARY-12-2017
anarabildina;https://www.instagram.com/p/BQYd_vngu8JTw0VjH1lQqSg-Y8Po1gAbz5XzKQ0/;45;;video;"Скоро... @pand.up
#follow #pandup";follow pandup;FEBRUARY-12-2017
anarabildina;https://www.instagram.com/p/BQW2fzJAithrDQWUZr5pXABUL63o9-9e4cwxMI0/;107;Suleyman Demirel University;photo;"""Бақыт деген - сенің бала күндерің
Бақытсыз-ақ бақытты боп жүргенің 
Бақытын да  басқасын да білмеуің
Бақытсыз-ақ ойнағаның - күлгенің...""
(с) Мұқағали Мақатаев
#haveaniceweekend 📷@kbeiseyeva";haveaniceweekend;FEBRUARY-11-2017
anarabildina;https://www.instagram.com/p/BQNS9Ggg-ufHvSLkYMxiN4meNvNbL1Wvhfi_j80/;89;Halyk arena;photo;Қазақ-түрік достығы🇰🇿🇹🇷 #tfl1c #groupmates #universiade2017;tfl1c groupmates universiade2017;FEBRUARY-7-2017
anarabildina;https://www.instagram.com/p/BPz-Iy0AN-hYBxe3OHlOjPJjBwLSqeQX53o7e80/;91;;photo;"Туған жердей жер болмас  туған елдей ел болмас!🗻
Credits to @ilyas1m1a";;JANUARY-28-2017
anarabildina;https://www.instagram.com/p/BPz67w8gmTwKyqhhaOo424v_dzX0Xzgn3fyxJ80/;75;Пик Фурманова;photo;Лучше гор могут быть только горы! #wonderfuldaywithwonderfulpeople;wonderfuldaywithwonderfulpeople;JANUARY-28-2017
anarabildina;https://www.instagram.com/p/BPz4mPCAk_0XQu2cArRziqSDutEKVLG5CD5WpQ0/;100;Пик Фурманова;photo;Поход в горы это большой труд  который требует немало времени  сил и терпения. Достигнув определённой высоты  ты наслаждаешься великолепным видом  который  как рукой снимает всю твою боль и усталость. Сегодня мне впервые посчастливилось испытать все эти чувства на себе. Преодоление такой высоты в компании очень хороших людей  только приукрасило неимоверный пейзаж нашей необъятной страны. Надеюсь  я смогу ещё раз повторить подобное activity  так как природа вдохновляет и даёт тебе возможность получить ещё больше сил  энергии и хорошего настроения. Спасибо за сегодняшний день🙌😌;;JANUARY-28-2017
anarabildina;https://www.instagram.com/p/BPrrVe0A9HMSH2jnJR1Nj_D0o9KbqeIy24zdpo0/;96;;photo;Описания излишни  фото говорит само за себя❄❄❄;;JANUARY-25-2017
anarabildina;https://www.instagram.com/p/BO2dwCGgP6vLeF19CUvLV1YiMK1d1YtZFDGiv80/;88;;photo;First mirror-look here);;JANUARY-4-2017
anarabildina;https://www.instagram.com/p/BOmVejuAFbxyO3iyX-ePShb68Ri51eZMiCoWI40/;70;;photo;"Поздравляю всех с окончанием первых четырёх месяцев студенческой жизни! Первый семестр был полон интересных событий и новых знакомств  что очень приятно. Сегодня с утра чуть не случился нервный срыв  #tflщикипоймут😂 Будем считать это ещё одним  своего рода воспоминанием:) Надеюсь  предстоящий семестр и последующие годы учёбы в университете будут ещё лучше! Чувствую  я буду скучать... Всем отлично провести каникулы  дома  с родными и близкими!😊
Аяқталып бара жатқан мешін жылына алғыс білдіріп  барлықтарыңды келе жатқан жаңа жылмен құттықтаймын! Жаңа жыл жаңа белестерді бағындырып  жаңа табыстарға қол жеткізетін жыл болсын!😌
#sduonelove❤";tflщикипоймут😂 sduonelove❤;DECEMBER-29-2016
anarabildina;https://www.instagram.com/p/BN1xeWdATY33ANuQjSHtkVMSEvS0KFCPcfw6ec0/;89;MEGA Kazakhstan;photo;"KarKizKTL❤ ""A"" Mezuns🎓
#sdu #kazguu #muit #kbtu";sdu kazguu muit kbtu;DECEMBER-10-2016
anarabildina;https://www.instagram.com/p/BNzipswAMyHN_Cu7l1rN17yE65jo15dqY8RLqE0/;79;Suleyman Demirel University  Kazakhstan;photo;"ҚР Тәуелсіздігінің 25 жылдығы мен СДУ-дың 20 жылдық мерейтойына арналған кештен естелік!
Happy 20th anniversary!🎉🎉 #sdu #sdudents";sdu sdudents;DECEMBER-9-2016
anarabildina;https://www.instagram.com/p/BNRzj4jAnMr9W_q4TBdVlguA4asvcnh0PgLp_k0/;104;Esentai Mall;photo;"MBAND - российская музыкальная поп-группа  которая состоит из трёх талантливых певцов. За два года своего существования ребята проделали немало работ  и получили огромную популярность среди стран СНГ.
Сегодня в Алмате состоялась пресс-конференция  где они презентовали свой первый альбом под названием ""Без фильтров"". Я  как поклонница их творчества  тоже не осталась в стороне😅 Мне посчастливилось увидеть их вживую и приобрести один из новых альбомов. Многие  наверное  помнят  как ещё весной я хотела побывать на их концерте  но обстоятельства сложились иначе😌
Большое спасибо за сегодняшний день🙌�😇
P.S.: Друзья  верьте в мечту! У неё есть приятная особенность-сбываться!✨✨✨";;NOVEMBER-26-2016
anarabildina;https://www.instagram.com/p/BNRzMSGA_yxqGQQtPR_mS8BZ1tdHts1sLehvLA0/;72;Esentai Mall;video;"Как говорится: ""Сбылась мечта идиота""😅😂 #счастьяполныештаны #mband #almaty #esentaimall";счастьяполныештаны mband almaty esentaimall;NOVEMBER-26-2016
anarabildina;https://www.instagram.com/p/BNKQJXNA9t9AuEMzIHcdeNXLt-N00xsJSvvsS00/;57;Suleyman Demirel University  Kazakhstan;video;"By @askhat_muratkhan @pand.up
#pandup #manniqueenchallenge #pandupсила";pandup manniqueenchallenge pandupсила;NOVEMBER-23-2016
anarabildina;https://www.instagram.com/p/BMqt2_GgTSYeh17gyC3QQlrHEiCMyYT1jZIobE0/;94;Suleyman Demirel University  Kazakhstan;photo;There are some people in life that make you laugh a little louder  smile a little bigger and live just a little bit better😊;;NOVEMBER-11-2016
anarabildina;https://www.instagram.com/p/BMIvuMsgGPzgU6lkt4KprH1OZBl4jDbASeRl7o0/;91;Suleyman Demirel University  Kazakhstan;photo;B&W;;OCTOBER-29-2016
anarabildina;https://www.instagram.com/p/BL0_nyhA5l2bdMmRBe0fcQ0v8D--gkPT3avVeI0/;91;Karaganda  Qaraghandy  Kazakhstan;photo;💫Там  где мы начали путь к мечтам...💫 #karagandy #ktl #nostalgie;karagandy ktl nostalgie;OCTOBER-21-2016
anarabildina;https://www.instagram.com/p/BLVYja0gK6FEdJ-_0iaH3b2Rzv4G4WBPKiTuU00/;48;Charyn Canyon  Kazakhstan;video;"💫I'm living in beautiful world...💫
#sdutrip #sharyncanyon #magicplace #kazakhstan #nofilter #madeonsamsunggalaxya3 #madewithvivavideo #beautifulworld #musicbysonpascal";sdutrip sharyncanyon magicplace kazakhstan nofilter madeonsamsunggalaxya3 madewithvivavideo beautifulworld musicbysonpascal;OCTOBER-9-2016
